idx,scenario,outcome,num_steps
0,circular,collision,49
1,circular,collision,5
2,circular,success,141
3,circular,collision,11
4,circular,collision,36
5,circular,collision,4
6,circular,collision,34
7,circular,collision,47
8,circular,success,54
9,circular,collision,36
10,circular,collision,8
11,circular,collision,29
12,circular,success,67
13,circular,collision,15
14,circular,collision,6
15,circular,success,55
16,circular,collision,39
17,circular,collision,7
18,circular,collision,9
19,circular,collision,7
20,circular,collision,23
21,circular,success,51
22,circular,collision,26
23,circular,success,33
24,circular,collision,6
25,circular,collision,43
26,circular,collision,13
27,circular,collision,7
28,circular,collision,8
29,circular,success,66
30,circular,success,48
31,circular,collision,4
32,circular,collision,8
33,circular,success,57
34,circular,success,88
35,circular,collision,9
36,circular,collision,25
37,circular,collision,9
38,circular,collision,6
39,circular,collision,4
40,circular,success,66
41,circular,success,82
42,circular,collision,8
43,circular,collision,34
44,circular,success,68
45,circular,success,91
46,circular,collision,7
47,circular,collision,13
48,circular,success,53
49,circular,collision,7
50,circular,collision,7
51,circular,success,68
52,circular,success,40
53,circular,collision,8
54,circular,success,82
55,circular,collision,38
56,circular,collision,14
57,circular,collision,5
58,circular,collision,5
59,circular,success,55
60,circular,success,70
61,circular,collision,10
62,circular,collision,8
63,circular,success,38
64,circular,success,35
65,circular,success,66
66,circular,collision,9
67,circular,collision,9
68,circular,success,25
69,circular,collision,3
70,circular,collision,9
71,circular,collision,10
72,circular,collision,6
73,circular,collision,30
74,circular,collision,7
75,circular,success,104
76,circular,collision,10
77,circular,success,27
78,circular,success,34
79,circular,collision,9
80,circular,collision,15
81,circular,success,42
82,circular,success,48
83,circular,collision,9
84,circular,collision,10
85,circular,collision,5
86,circular,success,42
87,circular,collision,11
88,circular,collision,8
89,circular,collision,12
90,circular,collision,7
91,circular,collision,8
92,circular,collision,32
93,circular,collision,11
94,circular,collision,5
95,circular,success,59
96,circular,collision,29
97,circular,collision,3
98,circular,collision,31
99,circular,collision,7
100,random,success,51
101,random,collision,1
102,random,collision,23
103,random,collision,32
104,random,success,68
105,random,success,58
106,random,collision,42
107,random,collision,36
108,random,success,86
109,random,collision,22
110,random,collision,5
111,random,collision,5
112,random,collision,29
113,random,success,83
114,random,success,67
115,random,collision,5
116,random,collision,28
117,random,collision,18
118,random,success,82
119,random,collision,3
120,random,collision,24
121,random,collision,26
122,random,collision,51
123,random,collision,28
124,random,collision,22
125,random,collision,4
126,random,collision,21
127,random,success,40
128,random,collision,2
129,random,collision,14
130,random,collision,36
131,random,success,49
132,random,success,52
133,random,success,61
134,random,collision,23
135,random,collision,26
136,random,collision,46
137,random,success,85
138,random,success,88
139,random,collision,50
140,random,collision,54
141,random,collision,62
142,random,collision,32
143,random,collision,28
144,random,collision,21
145,random,collision,35
146,random,collision,30
147,random,collision,33
148,random,collision,74
149,random,success,108
150,random,collision,24
151,random,collision,2
152,random,collision,29
153,random,collision,7
154,random,collision,24
155,random,collision,12
156,random,collision,6
157,random,collision,88
158,random,collision,30
159,random,success,52
160,random,collision,49
161,random,collision,42
162,random,collision,4
163,random,collision,34
164,random,collision,18
165,random,collision,14
166,random,collision,6
167,random,collision,25
168,random,collision,16
169,random,collision,18
170,random,collision,24
171,random,collision,52
172,random,success,79
173,random,success,99
174,random,collision,21
175,random,collision,2
176,random,collision,41
177,random,collision,1
178,random,success,88
179,random,collision,33
180,random,collision,22
181,random,collision,39
182,random,success,31
183,random,success,122
184,random,collision,5
185,random,collision,3
186,random,collision,45
187,random,success,66
188,random,collision,145
189,random,collision,2
190,random,success,53
191,random,success,69
192,random,collision,23
193,random,collision,19
194,random,collision,9
195,random,collision,20
196,random,collision,16
197,random,success,76
198,random,collision,29
199,random,collision,27
200,parallel,success,85
201,parallel,success,27
202,parallel,collision,8
203,parallel,success,57
204,parallel,success,44
205,parallel,collision,51
206,parallel,collision,50
207,parallel,collision,6
208,parallel,collision,31
209,parallel,success,35
210,parallel,collision,126
211,parallel,success,44
212,parallel,success,48
213,parallel,collision,57
214,parallel,collision,32
215,parallel,success,79
216,parallel,collision,61
217,parallel,collision,9
218,parallel,collision,60
219,parallel,collision,71
220,parallel,success,34
221,parallel,collision,46
222,parallel,collision,28
223,parallel,collision,23
224,parallel,collision,40
225,parallel,collision,10
226,parallel,collision,6
227,parallel,success,62
228,parallel,collision,8
229,parallel,collision,8
230,parallel,success,50
231,parallel,collision,34
232,parallel,success,48
233,parallel,collision,6
234,parallel,collision,36
235,parallel,collision,36
236,parallel,collision,41
237,parallel,collision,34
238,parallel,success,35
239,parallel,collision,28
240,parallel,collision,7
241,parallel,collision,90
242,parallel,collision,16
243,parallel,success,85
244,parallel,success,30
245,parallel,collision,7
246,parallel,collision,33
247,parallel,collision,38
248,parallel,collision,34
249,parallel,success,126
250,parallel,collision,13
251,parallel,success,76
252,parallel,collision,10
253,parallel,collision,42
254,parallel,success,71
255,parallel,collision,39
256,parallel,collision,25
257,parallel,collision,28
258,parallel,collision,25
259,parallel,collision,10
260,parallel,success,60
261,parallel,collision,25
262,parallel,success,75
263,parallel,collision,7
264,parallel,success,73
265,parallel,collision,25
266,parallel,success,81
267,parallel,collision,8
268,parallel,collision,13
269,parallel,collision,8
270,parallel,collision,65
271,parallel,collision,10
272,parallel,collision,41
273,parallel,success,49
274,parallel,collision,9
275,parallel,collision,8
276,parallel,success,60
277,parallel,success,57
278,parallel,collision,24
279,parallel,collision,59
280,parallel,collision,50
281,parallel,success,142
282,parallel,collision,11
283,parallel,collision,9
284,parallel,collision,13
285,parallel,collision,8
286,parallel,success,43
287,parallel,success,93
288,parallel,collision,8
289,parallel,collision,25
290,parallel,collision,12
291,parallel,collision,25
292,parallel,collision,46
293,parallel,collision,7
294,parallel,collision,26
295,parallel,collision,29
296,parallel,collision,6
297,parallel,collision,9
298,parallel,collision,28
299,parallel,collision,8
