idx,scenario,outcome,num_steps
0,circular,collision,30
1,circular,collision,4
2,circular,success,28
3,circular,collision,12
4,circular,collision,17
5,circular,collision,5
6,circular,collision,28
7,circular,collision,26
8,circular,collision,23
9,circular,success,61
10,circular,collision,7
11,circular,collision,18
12,circular,success,40
13,circular,collision,14
14,circular,collision,6
15,circular,success,56
16,circular,collision,33
17,circular,collision,29
18,circular,success,41
19,circular,collision,5
20,circular,success,38
21,circular,collision,7
22,circular,collision,18
23,circular,success,25
24,circular,collision,6
25,circular,collision,43
26,circular,collision,8
27,circular,collision,8
28,circular,success,30
29,circular,collision,6
30,circular,success,22
31,circular,collision,3
32,circular,success,78
33,circular,success,27
34,circular,success,39
35,circular,success,30
36,circular,success,34
37,circular,collision,7
38,circular,success,23
39,circular,collision,4
40,circular,success,43
41,circular,collision,42
42,circular,collision,10
43,circular,collision,5
44,circular,collision,27
45,circular,collision,25
46,circular,collision,7
47,circular,collision,9
48,circular,collision,24
49,circular,collision,7
50,circular,collision,9
51,circular,success,31
52,circular,success,19
53,circular,success,28
54,circular,success,50
55,circular,success,44
56,circular,collision,9
57,circular,collision,4
58,circular,collision,5
59,circular,success,43
60,circular,success,27
61,circular,collision,10
62,circular,collision,10
63,circular,collision,7
64,circular,success,25
65,circular,collision,29
66,circular,collision,22
67,circular,collision,9
68,circular,success,23
69,circular,collision,4
70,circular,collision,8
71,circular,success,34
72,circular,collision,6
73,circular,collision,6
74,circular,collision,9
75,circular,collision,6
76,circular,collision,10
77,circular,success,35
78,circular,collision,8
79,circular,collision,10
80,circular,collision,14
81,circular,success,18
82,circular,success,42
83,circular,collision,10
84,circular,collision,10
85,circular,collision,6
86,circular,success,14
87,circular,collision,9
88,circular,collision,8
89,circular,collision,9
90,circular,collision,6
91,circular,collision,8
92,circular,collision,25
93,circular,collision,11
94,circular,collision,6
95,circular,success,35
96,circular,collision,23
97,circular,collision,3
98,circular,collision,11
99,circular,collision,7
100,random,success,45
101,random,collision,1
102,random,collision,17
103,random,collision,12
104,random,success,79
105,random,collision,29
106,random,collision,42
107,random,collision,15
108,random,collision,18
109,random,collision,33
110,random,collision,6
111,random,collision,33
112,random,collision,18
113,random,success,54
114,random,success,38
115,random,collision,6
116,random,collision,27
117,random,collision,18
118,random,success,37
119,random,collision,3
120,random,collision,38
121,random,collision,19
122,random,collision,42
123,random,collision,21
124,random,collision,22
125,random,collision,4
126,random,collision,17
127,random,success,41
128,random,collision,3
129,random,collision,16
130,random,collision,33
131,random,collision,42
132,random,success,44
133,random,success,31
134,random,collision,23
135,random,collision,21
136,random,collision,35
137,random,collision,41
138,random,collision,19
139,random,collision,23
140,random,success,33
141,random,collision,53
142,random,collision,15
143,random,success,41
