idx,scenario,outcome,num_steps
0,circular,collision,113
1,circular,collision,4
2,circular,collision,3
3,circular,collision,54
4,circular,collision,11
5,circular,collision,141
6,circular,timeout,250
7,circular,collision,17
8,circular,timeout,250
9,circular,collision,92
10,circular,collision,9
11,circular,collision,6
12,circular,collision,45
13,circular,collision,56
14,circular,collision,6
15,circular,collision,5
16,circular,collision,4
17,circular,collision,11
18,circular,timeout,250
19,circular,collision,6
20,circular,collision,79
21,circular,success,22
22,circular,collision,42
23,circular,collision,38
24,circular,collision,5
25,circular,collision,51
26,circular,collision,8
27,circular,success,17
28,circular,collision,7
29,circular,collision,5
30,circular,collision,204
31,circular,collision,3
32,circular,collision,9
33,circular,collision,151
34,circular,collision,120
35,circular,collision,45
36,circular,success,47
37,circular,collision,8
38,circular,collision,5
39,circular,collision,3
40,circular,collision,108
41,circular,collision,7
42,circular,collision,109
43,circular,success,33
44,circular,collision,6
45,circular,collision,9
46,circular,collision,11
47,circular,collision,26
48,circular,success,27
49,circular,success,23
50,circular,collision,6
51,circular,collision,7
52,circular,collision,106
53,circular,collision,72
54,circular,success,29
55,circular,collision,105
56,circular,collision,13
57,circular,collision,34
58,circular,collision,67
59,circular,collision,61
60,circular,collision,168
61,circular,collision,7
62,circular,success,24
63,circular,timeout,250
64,circular,collision,6
65,circular,collision,8
66,circular,collision,55
67,circular,collision,9
68,circular,success,18
69,circular,collision,3
70,circular,collision,8
71,circular,success,24
72,circular,success,163
73,circular,collision,5
74,circular,collision,30
75,circular,collision,101
76,circular,success,189
77,circular,collision,106
78,circular,success,28
79,circular,collision,8
80,circular,collision,8
81,circular,collision,55
82,circular,collision,72
83,circular,collision,8
84,circular,collision,12
85,circular,collision,139
86,circular,success,26
87,circular,collision,9
88,circular,collision,8
89,circular,success,69
90,circular,collision,100
91,circular,collision,8
92,circular,collision,7
93,circular,collision,10
94,circular,success,199
95,circular,success,27
96,circular,collision,21
97,circular,success,115
98,circular,success,67
99,circular,timeout,250
100,random,success,26
101,random,collision,1
102,random,collision,33
103,random,collision,25
104,random,collision,27
105,random,collision,66
106,random,collision,21
107,random,collision,12
108,random,success,41
109,random,collision,27
110,random,collision,8
111,random,collision,12
112,random,success,77
113,random,success,42
114,random,success,131
115,random,success,52
116,random,success,45
117,random,success,73
118,random,timeout,250
119,random,collision,3
120,random,timeout,250
121,random,collision,35
122,random,collision,15
123,random,collision,21
124,random,collision,135
125,random,collision,3
126,random,collision,24
127,random,success,176
128,random,collision,2
129,random,collision,14
130,random,collision,34
131,random,collision,38
132,random,success,111
133,random,success,27
134,random,collision,41
135,random,collision,12
136,random,collision,18
137,random,timeout,250
138,random,collision,32
139,random,collision,27
140,random,collision,91
141,random,collision,21
142,random,collision,10
143,random,success,158
144,random,collision,14
145,random,collision,33
146,random,collision,47
147,random,success,84
148,random,timeout,250
149,random,timeout,250
150,random,collision,4
151,random,collision,3
152,random,collision,47
153,random,collision,5
154,random,success,34
155,random,success,24
156,random,collision,4
