idx,scenario,outcome,num_steps
0,circular,success,38
1,circular,success,27
2,circular,success,27
3,circular,collision,15
4,circular,collision,28
5,circular,collision,31
6,circular,success,44
7,circular,success,41
8,circular,success,38
9,circular,success,43
10,circular,collision,9
11,circular,collision,25
12,circular,success,20
13,circular,collision,10
14,circular,collision,6
15,circular,collision,9
16,circular,collision,6
17,circular,collision,11
18,circular,collision,10
19,circular,collision,6
20,circular,collision,7
21,circular,collision,6
22,circular,collision,31
23,circular,success,12
24,circular,success,27
25,circular,collision,23
26,circular,collision,9
27,circular,success,23
28,circular,collision,7
29,circular,collision,5
30,circular,success,23
31,circular,collision,16
32,circular,collision,29
33,circular,success,18
34,circular,success,30
35,circular,collision,8
36,circular,success,26
37,circular,success,30
38,circular,collision,5
39,circular,collision,3
40,circular,success,20
41,circular,collision,28
42,circular,success,37
43,circular,success,32
44,circular,collision,29
45,circular,collision,7
46,circular,success,37
47,circular,collision,32
48,circular,success,29
49,circular,collision,5
50,circular,success,19
51,circular,collision,7
52,circular,success,18
53,circular,collision,9
54,circular,collision,7
55,circular,collision,28
56,circular,collision,11
57,circular,collision,27
58,circular,success,30
59,circular,success,31
60,circular,success,26
61,circular,success,24
62,circular,success,28
63,circular,success,18
64,circular,collision,6
65,circular,success,40
66,circular,success,24
67,circular,collision,10
68,circular,success,20
69,circular,success,25
70,circular,success,26
71,circular,success,27
72,circular,success,47
73,circular,collision,31
74,circular,collision,9
75,circular,collision,29
76,circular,collision,11
77,circular,success,27
78,circular,success,31
79,circular,collision,7
80,circular,collision,10
81,circular,success,18
82,circular,success,22
83,circular,collision,9
84,circular,collision,12
85,circular,collision,13
86,circular,success,8
87,circular,collision,9
88,circular,collision,8
89,circular,success,24
90,circular,collision,8
91,circular,collision,7
92,circular,collision,32
93,circular,collision,10
94,circular,collision,6
95,circular,success,26
96,circular,collision,33
97,circular,collision,16
98,circular,success,28
99,circular,collision,8
100,random,success,36
101,random,collision,1
102,random,collision,14
103,random,success,60
104,random,success,71
105,random,collision,27
106,random,collision,21
107,random,collision,36
108,random,collision,15
109,random,collision,22
110,random,collision,4
111,random,collision,19
112,random,collision,12
113,random,collision,17
114,random,success,28
115,random,success,29
116,random,collision,33
117,random,collision,14
118,random,success,25
119,random,collision,2
120,random,success,52
121,random,collision,44
122,random,collision,19
123,random,collision,7
124,random,collision,26
125,random,collision,4
126,random,collision,20
127,random,success,27
128,random,collision,3
129,random,collision,15
130,random,collision,23
131,random,collision,25
132,random,success,38
133,random,success,24
134,random,collision,32
135,random,collision,12
136,random,success,38
137,random,collision,26
138,random,collision,18
139,random,success,37
140,random,success,30
141,random,collision,26
142,random,success,74
143,random,collision,24
144,random,success,38
145,random,collision,31
146,random,collision,16
147,random,collision,31
148,random,success,47
149,random,success,23
150,random,success,39
151,random,collision,9
152,random,collision,24
153,random,success,44
154,random,success,31
155,random,success,25
156,random,collision,30
157,random,success,48
158,random,collision,22
159,random,collision,49
160,random,success,58
161,random,collision,42
162,random,collision,4
163,random,collision,47
164,random,collision,17
165,random,collision,12
166,random,collision,7
167,random,collision,26
168,random,collision,46
169,random,collision,40
170,random,collision,29
171,random,collision,37
172,random,collision,31
173,random,success,49
174,random,success,48
175,random,collision,2
176,random,collision,34
177,random,collision,2
178,random,success,48
179,random,collision,14
180,random,collision,16
181,random,collision,4
182,random,success,22
183,random,collision,36
184,random,collision,60
185,random,collision,36
186,random,success,37
187,random,collision,23
188,random,success,35
189,random,collision,3
190,random,success,40
191,random,success,47
192,random,collision,13
193,random,collision,23
194,random,collision,5
195,random,success,41
196,random,collision,10
197,random,success,45
198,random,collision,24
199,random,collision,28
200,parallel,success,49
201,parallel,collision,26
202,parallel,collision,8
203,parallel,success,54
204,parallel,collision,30
205,parallel,collision,22
206,parallel,success,47
207,parallel,collision,7
208,parallel,collision,26
209,parallel,collision,28
210,parallel,collision,21
211,parallel,collision,26
212,parallel,success,32
213,parallel,collision,7
214,parallel,collision,38
215,parallel,collision,34
216,parallel,collision,41
217,parallel,collision,7
218,parallel,collision,29
219,parallel,success,60
220,parallel,success,32
221,parallel,collision,24
222,parallel,success,34
223,parallel,collision,29
224,parallel,collision,6
225,parallel,collision,9
226,parallel,collision,8
227,parallel,collision,29
228,parallel,collision,31
229,parallel,collision,8
230,parallel,collision,8
231,parallel,collision,29
232,parallel,success,37
233,parallel,success,28
234,parallel,success,37
235,parallel,success,73
236,parallel,collision,8
237,parallel,success,48
238,parallel,success,26
239,parallel,success,31
240,parallel,collision,7
241,parallel,success,38
242,parallel,collision,8
243,parallel,success,45
244,parallel,success,24
245,parallel,success,25
246,parallel,success,30
247,parallel,collision,23
248,parallel,collision,20
249,parallel,success,41
250,parallel,collision,22
251,parallel,success,31
252,parallel,collision,8
253,parallel,success,38
254,parallel,success,54
255,parallel,collision,29
256,parallel,collision,40
257,parallel,collision,25
258,parallel,success,25
259,parallel,collision,40
260,parallel,success,40
261,parallel,collision,32
262,parallel,collision,8
263,parallel,collision,13
264,parallel,collision,39
265,parallel,collision,8
266,parallel,success,70
267,parallel,collision,5
268,parallel,collision,29
269,parallel,collision,10
270,parallel,collision,30
271,parallel,collision,11
272,parallel,success,66
273,parallel,collision,12
274,parallel,success,63
275,parallel,collision,9
276,parallel,collision,25
277,parallel,collision,30
278,parallel,collision,7
279,parallel,collision,28
280,parallel,collision,21
281,parallel,success,35
282,parallel,success,55
283,parallel,success,44
284,parallel,success,48
285,parallel,collision,28
286,parallel,success,24
287,parallel,collision,51
288,parallel,success,34
289,parallel,collision,7
290,parallel,success,39
291,parallel,collision,29
292,parallel,collision,10
293,parallel,collision,22
294,parallel,success,64
295,parallel,collision,19
296,parallel,collision,6
297,parallel,success,40
298,parallel,collision,11
299,parallel,collision,6
