idx,scenario,outcome,num_steps
0,circular,success,120
1,circular,collision,4
2,circular,collision,3
3,circular,collision,9
4,circular,collision,43
5,circular,success,58
6,circular,success,31
7,circular,collision,33
8,circular,success,87
9,circular,collision,28
10,circular,collision,32
11,circular,collision,6
12,circular,collision,43
13,circular,collision,9
14,circular,collision,71
15,circular,collision,5
16,circular,success,68
17,circular,collision,10
18,circular,collision,15
19,circular,collision,82
20,circular,collision,8
21,circular,collision,7
22,circular,success,172
23,circular,success,38
24,circular,success,28
25,circular,success,85
26,circular,collision,7
27,circular,success,122
28,circular,collision,8
29,circular,collision,5
30,circular,success,25
31,circular,collision,4
32,circular,collision,14
33,circular,success,44
34,circular,success,33
35,circular,collision,8
36,circular,collision,48
37,circular,success,85
38,circular,collision,5
39,circular,collision,2
40,circular,collision,123
41,circular,collision,7
42,circular,timeout,250
43,circular,success,32
44,circular,collision,6
45,circular,collision,8
46,circular,success,43
47,circular,collision,10
48,circular,success,45
49,circular,collision,6
50,circular,success,131
51,circular,success,78
52,circular,success,106
53,circular,collision,79
54,circular,collision,6
55,circular,collision,27
56,circular,collision,10
57,circular,collision,24
58,circular,collision,138
59,circular,timeout,250
60,circular,collision,9
61,circular,success,25
62,circular,success,24
63,circular,success,157
64,circular,collision,137
65,circular,collision,10
66,circular,collision,51
67,circular,collision,9
68,circular,success,103
69,circular,collision,4
70,circular,collision,57
71,circular,success,220
72,circular,success,55
73,circular,collision,43
74,circular,collision,29
75,circular,collision,39
76,circular,timeout,250
77,circular,success,20
78,circular,collision,137
79,circular,collision,10
80,circular,collision,7
81,circular,success,41
82,circular,success,21
83,circular,collision,8
84,circular,collision,75
85,circular,collision,29
86,circular,success,200
87,circular,collision,91
88,circular,collision,10
89,circular,collision,9
90,circular,collision,7
91,circular,success,96
92,circular,collision,6
93,circular,collision,53
94,circular,collision,8
95,circular,success,106
96,circular,collision,33
97,circular,collision,23
98,circular,collision,65
99,circular,collision,9
100,random,success,127
101,random,collision,1
102,random,collision,21
103,random,success,38
104,random,collision,37
105,random,collision,48
106,random,collision,76
107,random,collision,32
108,random,collision,17
109,random,collision,26
110,random,collision,3
111,random,collision,12
112,random,collision,15
113,random,collision,46
114,random,collision,61
115,random,success,72
116,random,timeout,250
117,random,success,218
118,random,success,162
119,random,collision,3
120,random,success,114
121,random,success,117
122,random,collision,26
123,random,success,58
124,random,collision,27
125,random,collision,4
126,random,collision,16
127,random,success,28
128,random,collision,2
129,random,collision,11
130,random,collision,27
131,random,collision,17
132,random,collision,30
133,random,success,89
134,random,collision,66
135,random,collision,63
136,random,collision,7
137,random,collision,19
138,random,timeout,250
139,random,collision,24
140,random,collision,23
141,random,collision,36
142,random,collision,17
143,random,success,83
144,random,collision,32
145,random,collision,30
146,random,collision,19
147,random,collision,21
148,random,success,103
149,random,success,192
150,random,success,73
151,random,collision,4
152,random,collision,53
153,random,collision,11
154,random,success,37
155,random,success,26
156,random,collision,25
157,random,collision,38
158,random,success,89
159,random,collision,61
160,random,success,57
161,random,collision,105
162,random,collision,4
163,random,collision,25
164,random,collision,16
165,random,collision,68
166,random,collision,5
167,random,collision,20
168,random,collision,30
169,random,collision,22
170,random,collision,122
171,random,collision,34
172,random,collision,31
173,random,success,163
174,random,collision,37
175,random,collision,39
176,random,success,191
177,random,collision,1
178,random,collision,122
179,random,success,110
180,random,success,82
181,random,collision,4
182,random,success,47
183,random,collision,22
184,random,success,137
185,random,collision,33
186,random,collision,24
187,random,collision,18
188,random,success,35
189,random,collision,2
190,random,success,81
191,random,timeout,250
192,random,collision,12
193,random,collision,14
194,random,collision,7
195,random,collision,169
196,random,collision,157
197,random,success,69
198,random,collision,98
199,random,success,31
200,parallel,success,70
201,parallel,collision,24
202,parallel,collision,137
203,parallel,collision,23
204,parallel,success,48
205,parallel,collision,17
206,parallel,collision,26
207,parallel,collision,7
208,parallel,collision,29
209,parallel,collision,27
210,parallel,collision,74
211,parallel,collision,31
212,parallel,collision,23
213,parallel,collision,12
214,parallel,success,40
215,parallel,collision,26
216,parallel,collision,116
217,parallel,collision,7
218,parallel,collision,23
219,parallel,collision,47
220,parallel,success,53
221,parallel,collision,55
222,parallel,collision,26
223,parallel,success,203
224,parallel,collision,6
225,parallel,collision,77
226,parallel,success,41
227,parallel,success,64
228,parallel,collision,27
229,parallel,collision,10
230,parallel,collision,45
231,parallel,collision,25
232,parallel,collision,14
233,parallel,success,29
234,parallel,collision,26
235,parallel,collision,30
236,parallel,collision,8
237,parallel,collision,35
238,parallel,collision,30
239,parallel,success,32
240,parallel,collision,30
241,parallel,collision,11
242,parallel,collision,29
243,parallel,collision,9
244,parallel,collision,26
245,parallel,success,69
246,parallel,success,97
247,parallel,collision,55
248,parallel,collision,9
