idx,scenario,outcome,num_steps
0,circular,collision,9
1,circular,collision,5
2,circular,success,30
3,circular,success,42
4,circular,collision,39
5,circular,collision,17
6,circular,collision,29
7,circular,collision,28
8,circular,collision,41
9,circular,collision,28
10,circular,collision,8
11,circular,success,37
12,circular,success,32
13,circular,collision,10
14,circular,collision,5
15,circular,collision,5
16,circular,collision,50
17,circular,collision,7
18,circular,collision,29
19,circular,collision,5
20,circular,collision,26
21,circular,collision,6
22,circular,collision,28
23,circular,success,24
24,circular,collision,5
25,circular,collision,30
26,circular,collision,12
27,circular,collision,6
28,circular,success,26
29,circular,collision,6
30,circular,success,26
31,circular,collision,4
32,circular,collision,13
33,circular,success,18
34,circular,success,42
35,circular,collision,8
36,circular,collision,25
37,circular,collision,9
38,circular,collision,5
39,circular,collision,3
40,circular,success,28
41,circular,collision,35
42,circular,collision,8
43,circular,collision,5
44,circular,collision,18
45,circular,collision,25
46,circular,collision,14
47,circular,collision,11
48,circular,collision,23
49,circular,collision,7
50,circular,collision,9
51,circular,collision,5
52,circular,success,30
53,circular,success,25
54,circular,collision,25
55,circular,success,41
56,circular,collision,11
57,circular,collision,4
58,circular,collision,4
59,circular,success,41
60,circular,success,25
61,circular,collision,9
62,circular,collision,9
63,circular,collision,7
64,circular,collision,7
65,circular,collision,5
66,circular,collision,26
67,circular,collision,9
68,circular,success,21
69,circular,collision,3
70,circular,collision,8
71,circular,collision,8
72,circular,collision,33
73,circular,collision,4
74,circular,collision,10
75,circular,collision,55
76,circular,collision,12
77,circular,success,20
78,circular,success,33
79,circular,collision,9
80,circular,collision,16
81,circular,success,21
82,circular,collision,7
83,circular,collision,12
84,circular,collision,10
85,circular,collision,6
86,circular,success,13
87,circular,collision,9
88,circular,collision,8
89,circular,collision,9
90,circular,success,33
91,circular,collision,7
92,circular,collision,29
93,circular,collision,9
94,circular,collision,6
95,circular,success,29
96,circular,collision,27
97,circular,collision,25
98,circular,collision,8
99,circular,collision,7
100,random,success,45
101,random,collision,1
102,random,collision,32
103,random,collision,9
104,random,collision,44
105,random,success,46
106,random,collision,40
107,random,collision,11
108,random,success,52
109,random,collision,18
110,random,collision,31
111,random,collision,4
112,random,collision,13
113,random,collision,44
114,random,success,35
115,random,collision,6
116,random,success,53
117,random,collision,18
118,random,success,35
119,random,collision,3
120,random,success,50
121,random,collision,46
122,random,collision,25
123,random,collision,43
124,random,collision,22
125,random,collision,4
126,random,collision,16
127,random,success,31
128,random,collision,2
129,random,collision,14
130,random,collision,19
131,random,success,33
132,random,success,39
133,random,success,32
134,random,success,39
135,random,collision,19
136,random,collision,18
137,random,success,61
138,random,collision,20
139,random,collision,25
140,random,success,22
141,random,collision,49
142,random,collision,29
143,random,success,45
144,random,success,48
145,random,collision,53
146,random,collision,28
147,random,collision,50
148,random,collision,40
