idx,scenario,outcome,num_steps
0,circular,collision,30
1,circular,success,35
2,circular,collision,3
3,circular,success,35
4,circular,collision,18
5,circular,success,46
6,circular,success,30
7,circular,collision,26
8,circular,success,38
9,circular,success,37
10,circular,collision,7
11,circular,success,37
12,circular,collision,26
13,circular,collision,10
14,circular,collision,6
15,circular,collision,5
16,circular,collision,5
17,circular,collision,8
18,circular,collision,25
19,circular,collision,5
20,circular,collision,8
21,circular,success,24
22,circular,collision,20
23,circular,success,25
24,circular,success,27
25,circular,collision,8
26,circular,success,45
27,circular,success,23
28,circular,collision,8
29,circular,collision,5
30,circular,success,29
31,circular,collision,3
32,circular,collision,8
33,circular,success,17
34,circular,success,33
35,circular,success,28
36,circular,success,27
37,circular,success,29
38,circular,success,23
39,circular,collision,3
40,circular,success,21
41,circular,collision,36
42,circular,collision,7
43,circular,success,45
44,circular,collision,33
45,circular,collision,7
46,circular,collision,17
47,circular,collision,8
48,circular,collision,24
49,circular,collision,5
50,circular,success,30
51,circular,success,28
52,circular,collision,5
53,circular,success,28
54,circular,success,45
55,circular,collision,30
56,circular,collision,13
57,circular,success,52
58,circular,success,36
59,circular,success,32
60,circular,success,24
61,circular,success,26
62,circular,success,27
63,circular,success,20
64,circular,success,27
65,circular,success,33
66,circular,success,25
67,circular,collision,26
68,circular,success,23
69,circular,collision,4
70,circular,collision,8
71,circular,collision,10
72,circular,collision,30
73,circular,collision,46
74,circular,collision,9
75,circular,collision,29
76,circular,success,28
77,circular,success,18
78,circular,success,36
79,circular,collision,9
80,circular,collision,51
81,circular,success,17
82,circular,success,21
83,circular,collision,8
84,circular,collision,40
85,circular,collision,39
86,circular,success,6
87,circular,collision,9
88,circular,collision,8
89,circular,collision,9
90,circular,collision,10
91,circular,collision,8
92,circular,collision,6
93,circular,collision,9
94,circular,success,26
95,circular,success,31
96,circular,collision,32
97,circular,collision,41
98,circular,success,33
99,circular,success,24
100,random,success,27
101,random,collision,1
102,random,collision,18
103,random,success,40
104,random,collision,30
105,random,success,42
106,random,collision,20
107,random,collision,33
108,random,collision,15
109,random,collision,26
110,random,collision,4
111,random,collision,20
112,random,collision,15
113,random,success,87
114,random,success,30
115,random,success,31
116,random,success,46
117,random,collision,15
118,random,success,26
119,random,collision,2
120,random,success,41
121,random,success,66
122,random,collision,52
123,random,collision,8
124,random,collision,29
125,random,collision,6
126,random,collision,27
127,random,success,27
128,random,collision,2
129,random,collision,16
130,random,collision,43
131,random,collision,51
132,random,success,44
133,random,success,27
134,random,collision,40
135,random,success,62
136,random,collision,38
137,random,collision,28
138,random,collision,36
139,random,collision,24
140,random,success,25
141,random,success,54
142,random,collision,52
143,random,success,34
144,random,success,43
145,random,collision,27
146,random,collision,18
147,random,collision,31
148,random,collision,37
149,random,success,26
150,random,collision,21
151,random,collision,7
152,random,success,238
153,random,success,53
154,random,success,33
155,random,collision,14
156,random,collision,4
157,random,success,64
158,random,collision,21
159,random,success,46
160,random,success,62
161,random,collision,49
162,random,collision,3
163,random,collision,40
164,random,success,57
165,random,collision,15
166,random,collision,5
167,random,collision,24
168,random,collision,23
169,random,collision,26
170,random,collision,34
171,random,collision,41
172,random,success,45
173,random,success,59
174,random,collision,35
175,random,success,66
176,random,success,51
177,random,collision,1
178,random,success,48
179,random,collision,14
180,random,success,43
181,random,collision,4
182,random,success,22
183,random,collision,29
184,random,collision,9
185,random,collision,36
186,random,collision,30
187,random,success,67
188,random,collision,27
189,random,collision,3
190,random,success,39
191,random,success,51
192,random,collision,15
193,random,collision,27
194,random,collision,8
195,random,success,40
196,random,collision,10
197,random,collision,28
198,random,collision,22
199,random,success,50
200,parallel,success,44
201,parallel,success,24
202,parallel,collision,5
203,parallel,success,41
204,parallel,success,36
205,parallel,success,36
206,parallel,success,43
207,parallel,collision,7
208,parallel,collision,28
209,parallel,collision,27
210,parallel,success,72
211,parallel,collision,26
212,parallel,success,44
213,parallel,success,37
214,parallel,success,81
215,parallel,success,28
216,parallel,collision,43
217,parallel,collision,7
218,parallel,collision,23
219,parallel,success,34
220,parallel,success,29
221,parallel,collision,24
222,parallel,collision,27
223,parallel,collision,45
224,parallel,collision,24
225,parallel,collision,9
226,parallel,collision,7
227,parallel,success,59
228,parallel,collision,27
229,parallel,collision,8
230,parallel,collision,7
231,parallel,collision,28
232,parallel,success,52
233,parallel,collision,10
234,parallel,success,34
235,parallel,collision,23
236,parallel,collision,8
237,parallel,success,40
238,parallel,success,30
239,parallel,success,29
240,parallel,collision,7
241,parallel,success,76
242,parallel,collision,13
243,parallel,success,57
244,parallel,success,27
245,parallel,success,28
246,parallel,success,34
247,parallel,success,39
248,parallel,collision,15
249,parallel,success,30
250,parallel,collision,23
251,parallel,success,29
252,parallel,collision,8
253,parallel,collision,31
254,parallel,success,64
255,parallel,collision,31
256,parallel,success,51
257,parallel,collision,29
258,parallel,collision,22
259,parallel,collision,50
260,parallel,success,51
261,parallel,collision,27
262,parallel,collision,33
263,parallel,collision,13
264,parallel,collision,49
265,parallel,collision,6
266,parallel,collision,20
267,parallel,collision,5
268,parallel,success,46
269,parallel,collision,9
270,parallel,success,107
271,parallel,collision,12
272,parallel,collision,25
273,parallel,success,64
274,parallel,collision,22
275,parallel,collision,7
276,parallel,collision,39
277,parallel,collision,33
278,parallel,collision,6
279,parallel,collision,41
280,parallel,collision,48
281,parallel,success,33
282,parallel,success,47
283,parallel,success,37
284,parallel,collision,12
285,parallel,collision,7
286,parallel,success,24
287,parallel,success,52
288,parallel,collision,9
289,parallel,success,40
290,parallel,success,34
291,parallel,success,36
292,parallel,success,88
293,parallel,collision,20
294,parallel,success,46
295,parallel,collision,10
296,parallel,success,30
297,parallel,success,44
298,parallel,success,76
299,parallel,collision,10
