idx,scenario,outcome,num_steps
0,circular,collision,9
1,circular,collision,4
2,circular,collision,17
3,circular,collision,9
4,circular,collision,21
5,circular,collision,6
6,circular,success,41
7,circular,success,50
8,circular,success,43
9,circular,success,42
10,circular,collision,7
11,circular,success,33
12,circular,collision,28
13,circular,collision,9
14,circular,collision,5
15,circular,collision,5
16,circular,collision,24
17,circular,collision,12
18,circular,collision,9
19,circular,collision,5
20,circular,collision,9
21,circular,success,23
22,circular,collision,22
23,circular,success,15
24,circular,collision,5
25,circular,collision,11
26,circular,collision,6
27,circular,collision,7
28,circular,collision,7
29,circular,success,28
30,circular,collision,9
31,circular,collision,2
32,circular,collision,12
33,circular,success,14
34,circular,success,36
35,circular,collision,10
36,circular,success,28
37,circular,collision,9
38,circular,collision,5
39,circular,collision,3
40,circular,success,25
41,circular,collision,17
42,circular,collision,21
43,circular,success,36
44,circular,collision,29
45,circular,success,37
46,circular,success,35
47,circular,collision,11
48,circular,collision,25
49,circular,collision,6
50,circular,collision,8
51,circular,success,28
52,circular,success,25
53,circular,success,23
54,circular,collision,28
55,circular,collision,36
56,circular,collision,10
57,circular,collision,4
58,circular,collision,5
59,circular,collision,23
60,circular,success,26
61,circular,collision,9
62,circular,collision,6
63,circular,success,18
64,circular,collision,7
65,circular,collision,10
66,circular,success,28
67,circular,collision,9
68,circular,success,18
69,circular,success,34
70,circular,collision,9
71,circular,collision,9
72,circular,success,41
73,circular,collision,3
74,circular,collision,10
75,circular,collision,32
76,circular,collision,9
77,circular,success,25
78,circular,success,32
79,circular,collision,10
80,circular,collision,14
81,circular,success,20
82,circular,success,28
83,circular,collision,10
84,circular,collision,11
85,circular,collision,5
86,circular,success,12
87,circular,collision,12
88,circular,collision,9
89,circular,collision,9
90,circular,collision,7
91,circular,collision,8
92,circular,collision,20
93,circular,collision,10
94,circular,collision,6
95,circular,success,28
96,circular,collision,24
97,circular,collision,4
98,circular,collision,9
99,circular,collision,8
100,random,success,31
101,random,collision,1
102,random,success,42
103,random,collision,24
104,random,collision,53
105,random,success,42
106,random,collision,41
107,random,collision,16
108,random,collision,18
109,random,collision,24
110,random,collision,31
111,random,collision,5
112,random,collision,13
113,random,success,58
114,random,success,34
115,random,collision,4
116,random,success,55
117,random,collision,15
118,random,success,32
119,random,collision,3
120,random,success,47
121,random,success,81
122,random,collision,26
123,random,collision,41
124,random,success,32
125,random,collision,3
126,random,collision,11
127,random,success,27
128,random,collision,2
129,random,collision,14
130,random,collision,43
131,random,collision,20
132,random,success,39
133,random,success,28
134,random,collision,26
135,random,success,44
136,random,collision,34
137,random,success,74
138,random,collision,37
139,random,collision,23
140,random,success,23
141,random,collision,39
142,random,collision,14
143,random,collision,29
144,random,success,46
145,random,success,52
146,random,collision,67
147,random,collision,34
148,random,success,53
149,random,success,23
150,random,collision,27
151,random,collision,3
152,random,success,36
153,random,collision,8
154,random,success,42
155,random,collision,12
156,random,collision,6
157,random,collision,62
158,random,collision,21
159,random,collision,40
160,random,success,65
161,random,collision,45
162,random,collision,3
163,random,collision,28
164,random,collision,16
165,random,collision,13
166,random,collision,7
167,random,collision,23
168,random,success,50
169,random,collision,18
170,random,collision,28
171,random,collision,38
172,random,collision,15
173,random,collision,31
174,random,success,42
175,random,collision,2
176,random,success,60
177,random,collision,1
178,random,success,53
179,random,collision,15
180,random,success,48
181,random,collision,4
182,random,success,21
183,random,collision,64
184,random,collision,15
185,random,success,42
186,random,collision,24
187,random,collision,20
188,random,collision,38
189,random,collision,2
190,random,collision,12
191,random,success,39
192,random,collision,24
193,random,collision,7
194,random,collision,8
195,random,success,44
196,random,collision,16
197,random,success,50
198,random,collision,28
199,random,collision,22
200,parallel,collision,34
201,parallel,success,24
202,parallel,collision,6
203,parallel,success,42
204,parallel,collision,9
205,parallel,collision,9
206,parallel,collision,35
207,parallel,collision,5
208,parallel,collision,6
209,parallel,collision,28
210,parallel,collision,45
211,parallel,collision,76
212,parallel,collision,10
213,parallel,collision,37
214,parallel,success,42
215,parallel,collision,29
216,parallel,collision,46
217,parallel,collision,9
218,parallel,collision,36
219,parallel,collision,25
220,parallel,success,27
221,parallel,collision,13
222,parallel,success,30
223,parallel,collision,49
224,parallel,success,58
225,parallel,collision,27
226,parallel,collision,9
227,parallel,collision,52
228,parallel,collision,13
229,parallel,success,27
230,parallel,collision,9
231,parallel,success,38
232,parallel,success,39
233,parallel,collision,7
234,parallel,success,23
235,parallel,success,56
236,parallel,collision,8
237,parallel,collision,51
238,parallel,success,30
239,parallel,collision,10
240,parallel,collision,8
241,parallel,collision,16
242,parallel,collision,9
243,parallel,collision,27
244,parallel,collision,12
245,parallel,collision,6
246,parallel,success,28
247,parallel,collision,23
248,parallel,collision,8
249,parallel,success,46
250,parallel,collision,14
251,parallel,success,28
252,parallel,collision,9
253,parallel,success,43
254,parallel,collision,20
255,parallel,collision,54
256,parallel,collision,72
257,parallel,collision,27
258,parallel,success,23
259,parallel,collision,9
260,parallel,collision,28
261,parallel,collision,51
262,parallel,collision,9
263,parallel,collision,6
264,parallel,collision,49
265,parallel,collision,47
266,parallel,collision,8
267,parallel,collision,6
268,parallel,collision,10
269,parallel,collision,9
270,parallel,collision,30
271,parallel,collision,9
272,parallel,collision,28
273,parallel,success,46
274,parallel,collision,8
275,parallel,collision,7
276,parallel,collision,44
277,parallel,collision,12
278,parallel,collision,34
279,parallel,collision,24
280,parallel,success,73
281,parallel,success,27
282,parallel,collision,27
283,parallel,collision,6
284,parallel,collision,22
285,parallel,success,79
286,parallel,success,23
287,parallel,success,37
288,parallel,collision,9
289,parallel,success,57
290,parallel,collision,9
291,parallel,success,35
292,parallel,collision,12
293,parallel,collision,9
294,parallel,collision,26
295,parallel,collision,44
296,parallel,collision,6
297,parallel,success,48
298,parallel,collision,11
299,parallel,collision,8
